name,Kind,Alcohol,Aroma,Taste,Finish
츠루우메 나츠미캉,"리큐르, 사케",7.0,"감귤, 과일","달콤한, 상큼한, 시트러스, 감귤","감귤, 상큼한"
서던 컴포트 블랙,리큐르,40.0,"복숭아, 살구","복숭아, 살구, 달콤한, 캐러멜",시나몬
압생트 55,리큐르,55.0,"허브, 쑥, 펜넬","쌉쌀한, 달콤한, 강렬한","허브, 긴 여운"
예거마이스터,리큐르,35.0,"감초, 체리, 초콜릿, 꽃","계피, 다크 초콜릿, 말린 민트, 생강, 자두, 콜라 젤리","감초, 초콜릿, 콜라, 스파이시"
볼스 핑크 자몽,리큐르,17.0,"자몽, 시트러스, 신선한","자몽, 시트러스, 쌉쌀한","상쾌한, 달콤한, 신선한, 시트러스"
아그와 디 볼리비아,리큐르,30.0,"허브, 풀내음","달콤한, 허브, 달콤한","깔끔한, 시원한"
바카디 클래식 칵테일 모히토,리큐르,18.0,"라임, 달콤한",라임 모히또,"상큼한, 쌉쌀한"
서던 컴포트 오리지날,리큐르,35.0,"복숭아, 살구","복숭아, 살구, 바닐라, 캐러멜",시나몬
코앵트로,리큐르,40.0,"신선한, 오렌지, 시트러스, 감귤","쌉쌀한, 과일, 허브, 달콤한, 바닐라","복합적인, 균형 잡힌"
도원결의 15% 호랑이 라벨,리큐르,15.0,"복숭아, 달콤한","산뜻한, 달콤한, 상큼한","은은한, 부드러운"
디카이퍼 버터스카치,리큐르,15.0,"버터스카치, 캐러멜","부드러운, 달콤한","긴 여운, 달콤한"
리몬체,리큐르,25.0,레몬,"레몬, 상큼한, 달콤한","가벼운, 산뜻한"
팔리니 리몬첼로,리큐르,26.0,레몬,"레몬, 향긋한, 달콤한","부드러운, 진한 여운, 상쾌한"
파쏘아,리큐르,17.0,"패션프루트, 상큼한","달콤한, 패션프루트, 오렌지, 체리","패션프루트, 달콤한, 쌉쌀한"
블링블링 주간감성 노을별,리큐르,15.0,"포도, 과일","새콤한, 달콤한","은은한 탄산감, 청량감"
리몬체 스프리츠 글라스,리큐르,25.0,레몬,"레몬, 상큼한, 달콤한","가벼운, 산뜻한"
디카이퍼 크림 드 카시스,리큐르,15.0,"블랙커런트, 베리류, 베리류","블랙커런트, 약간의 산미, 달콤한","진한 여운, 깊은, 달콤한"
존 리 허니,리큐르,30.0,"향기로운, 꿀","달콤한, 꿀","풍부한, 은은한"
디카이퍼 엘더플라워,리큐르,15.0,"꽃, 과일","잘 익은 과일, 꿀, 시트러스","달콤한, 풍부한"
디카이퍼 카카오 다크,리큐르,20.0,초콜릿,"깊은, 다크 초콜릿",진한 여운
디카이퍼 민트 화이트,리큐르,24.0,"박하, 허브","박하, 페퍼민트",산뜻한
짐빔 피치,리큐르,32.5,"오크, 과일, 달콤한","바닐라, 달콤한, 잘 익은 복숭아","달콤한, 균형 잡힌"
모차르트 다크 초콜릿,리큐르,17.0,"바닐라, 캐러멜, 토피","다크 초콜릿, 코코아","스모키, 허브, 달콤한"
베드렌 수퍼카시스,리큐르,15.0,"블루베리, 라즈베리, 블랙커런트","쌉쌀한, 블랙커런트","달콤한, 부드러운"
미스터 블랙 커피 리큐르,커피 리큐르,23.0,"바닐라, 풍부한, 콜드 브루","콜드 브루, 캐러멜","에스프레소, 설탕"
캄파리,리큐르,25.0,"오렌지 껍질, 복합적인, 허브","달콤한, 달콤한, 쌉쌀한, 오렌지, 허브, 나무 뿌리","긴 여운, 허브"
푸쉬킨 넛츠 앤 누가,리큐르,17.5,"캐러멜, 꿀, 호두","달콤한, 견과류, 누가","부드러운, 긴 여운, 달콤한"
디종 끼르쉬,리큐르,43.0,"체리, 과일","체리, 달콤한","부드러운, 달콤한"
디종 끼르쉬,리큐르,43.0,"체리, 과일, 체리","체리, 달콤한","부드러운, 달콤한"
도스마스 맥스 샷,리큐르,20.0,"시나몬, 알코올","부드러운, 시나몬, 달콤한, 아가베","풍부한, 달콤한"
이강주 5호,"우리술, 리큐르",25.0,"대나무, 한약재","알싸한, 달콤한, 부드러운","깔끔한, 상쾌한"
와우라 바이올렛,리큐르,16.0,"과일, 다채로운, 신선한","풍부한, 달콤한, 싱그러운","알코올감, 조화로운"
와우라 루즈,리큐르,16.0,"딸기, 싱그러운",잘 익은 과일,"조화로운, 신선한"
다카라 오키나와 파인애플,리큐르,12.0,"상큼한, 과일, 달콤한, 과일","파인애플, 새콤한, 달콤한","과일, 긴 여운"
다카라 후라노 멜론,리큐르,12.0,"은은한, 멜론, 과일","멜론, 달콤한, 과일, 묵직한","과일, 긴 여운"
다카라 야마니시 화이트 피치,리큐르,12.0,"복숭아, 과일","달콤한, 과일, 복숭아, 새콤한","과일, 강렬한"
바카리 삼부카,리큐르,38.0,"감초, 스파이스, 회향, 허브","감초, 아니스, 후추, 쌉쌀한, 달콤한, 후추","후추, 스파이시"
예거마이스터 스파이스,리큐르,35.0,"체리, 초콜릿, 감초, 꽃","콜라 젤리, 다크 초콜릿, 자두, 계피, 생강, 말린 민트","감초, 콜라, 초콜릿, 스파이시"
미스터 보스턴 슬로 진,리큐르,30.0,"과일, 달콤한, 블랙베리","달콤한, 딸기 잼, 진한, 과일","아몬드, 다크 체리, 구운 사과"
짐빔 허니,리큐르,35.0,"바닐라, 오크, 꽃, 꿀","바닐라, 캐러멜, 꿀, 달콤한",따뜻한
메라너 모카,커피 리큐르,25.0,"스모키, 로스팅한 커피, 달콤한, 풍부한","바닐라, 달콤한, 진한, 커피","긴 여운, 풍부한, 달콤한, 바닐라, 콜드 브루, 풍부한"
레헨다리오 론세,리큐르,32.0,"딸기, 과일, 달콤한, 복합적인","감귤류, 산딸기, 균형 잡힌, 달콤한, 쌉쌀한","시트러스, 긴 여운, 프루티"
초심 피치 하이볼,리큐르,20.0,"복숭아, 달콤한","달콤한, 부드러운","깔끔한, 달콤한"
베렌첸 아이스 민트,리큐르,50.0,"민트, 강렬한, 박하, 달콤한",부드러운,"부드러운, 시원한"
원매 프리미엄 15%,리큐르,15.0,"상큼한, 매실, 달콤한, 과일","달콤한, 매실, 균형 잡힌","가벼운, 진한"
마리브리자드 화이트 코코아,리큐르,25.0,"달콤한, 코코아, 바닐라, 균형 잡힌, 쌉쌀한, 달콤한","카카오, 바닐라, 달콤한",긴 여운
폴리니 리몬첼로 안포라,리큐르,30.0,"상쾌한, 달콤한, 상큼한, 설탕","라임, 레몬 그라스, 레몬, 상쾌한","민트, 레몬, 달콤한"
빌라 까르데 리몬첼로,리큐르,25.0,"레몬, 상큼한, 시트러스, 허브","새콤한, 레모네이드, 신선한, 달콤한","레몬, 깔끔한, 시원한"
드레이크스 오가닉 블랙체리 라임에이드 박스테일,리큐르,12.0,"블랙 체리, 라임, 블랙베리","달콤한, 라임, 상큼한","부드러운, 깨끗한, 가벼운"
드레이크스 오가닉 퍼펙트 마가리타 박스테일,리큐르,12.0,"라임, 상큼한, 시트러스","산뜻한, 상쾌한, 시트러스","부드러운, 깨끗한, 가벼운"
드레이크스 오가닉 민티드 모히토 박스테일,리큐르,12.0,"상큼한, 민트, 달콤한","라임, 민트, 사탕수수","부드러운, 깨끗한, 가벼운"
드레이크스 오가닉 워터멜론 티니 박스테일,리큐르,12.0,"달콤한, 과일, 잘 익은 과일","상쾌한, 수박, 과일, 달콤한","부드러운, 깨끗한, 가벼운"
"아카데미아, 리몬첼로",리큐르,30.0,"레몬, 상큼한","시트러스, 달콤한, 레몬","레몬 껍질, 시트러스"
베렌첸 사워 애플,리큐르,16.0,"상큼한, 사과, 시원한","청사과, 새콤한, 달콤한","싱그러운, 달콤한"
베렌첸 피치,리큐르,20.0,"백도, 달콤한","복숭아, 달콤한","싱그러운, 과일"
베렌첸 와일드 체리,리큐르,16.0,"다크 체리, 체리, 달콤한, 상큼한","과일, 진한, 잘 익은 체리, 새콤한, 달콤한",달콤한
베렌첸 애플,리큐르,18.0,"상큼한, 사과, 부드러운","가벼운, 산뜻한, 사과, 달콤한",싱그러운
알리제 블루,리큐르,20.0,"체리, 진저","풍부한, 과일, 조화로운","부드러운, 향긋한"
알리제 골드,리큐르,16.0,"과일, 열대 과일","달콤한, 향긋한, 열대 과일",부드러운
파쏘아,리큐르,17.0,"상큼한, 패션프루트","달콤한, 오렌지, 체리, 패션프루트","패션프루트, 달콤한, 쌉쌀한"
디종 카시스,리큐르,20.0,"블랙 카시스, 신선한","카시스, 농밀한, 달콤한, 상큼한","깊은, 부드러운"
곰이 사랑한 꿀술,리큐르,16.0,"꿀, 생강, 향긋한, 깨끗한","달콤한, 균형 잡힌, 맑은","꿀, 부드러운, 깔끔한"
슈슈,리큐르,15.0,"딸기, 달콤한","딸기, 부드러운, 풍성한","딸기, 달콤한"
다카라 후쿠오카 아마오우 딸기,리큐르,12.0,"딸기, 산뜻한, 섬세한","달콤한, 부드러운, 풍부한","긴 여운, 딸기, 은은한"
슈슈,리큐르,15.0,"달콤한, 딸기","딸기, 부드러운, 풍성한","달콤한, 딸기"
다카라 후라노 멜론,리큐르,12.0,"은은한, 멜론, 과일","멜론, 묵직한, 달콤한, 과일","과일, 긴 여운"
다카라 오키나와 파인애플,리큐르,12.0,"상큼한, 과일, 달콤한","파인애플, 새콤한, 달콤한","과일, 긴 여운"
다카라 야마니시 화이트 피치,리큐르,12.0,"복숭아, 과일","복숭아, 새콤한, 달콤한, 과일","과일, 강렬한"
깔루아,리큐르,18.0,"바닐라, 초콜릿, 커피","다크 초콜릿, 바닐라, 달콤한, 커피, 스모키","모카 에스프레소, 화이트 초콜릿"
아베르나,리큐르,29.0,"시트러스, 감초, 꽃","달콤한, 끈적한, 민트","긴 여운, 스파이시, 정향"
코카레로,리큐르,29.0,"메론, 민트, 꿀, 그린 애플","라임, 민트, 향신료","부드러운, 민트, 향신료"
베드렌 피치,리큐르,15.0,"복숭아, 신선한, 산뜻한","복숭아, 풍부한","달콤한, 부드러운"
베드렌 트리플 섹,리큐르,35.0,"상큼한, 풍부한, 비터 오렌지","오렌지, 균형 잡힌","달콤한, 부드러운, 긴 여운"
베드렌 크림 드 카시스,리큐르,15.0,"블랙커런트, 신선한, 그윽한","쌉쌀한, 카시스, 풍부한","부드러운, 달콤한"
베드렌 코코아 화이트,리큐르,25.0,"코코아, 향긋한, 은은한, 순수한","풍부한, 코코아","우아한, 부드러운, 달콤한"
베드렌 커피,리큐르,21.0,"코코아, 캐러멜, 열대 과일, 로스팅한 커피","커피, 강렬한","달콤한, 부드러운"
베드렌 아마레또,리큐르,15.0,"아몬드, 아마레또","바닐라, 우아한","달콤한, 부드러운"
베드렌 스트로베리,리큐르,15.0,"신선한, 딸기, 향긋한","딸기, 상큼한, 풍부한","달콤한, 부드러운"
베드렌 블루 큐라소,리큐르,25.0,"비터 오렌지, 허브, 상큼한","풍부한, 오렌지, 조화로운",산뜻한
