name,Kind,Alcohol,Aroma,Taste,Finish
코발 싱글 배럴 포 그레인 위스키,아메리칸 위스키,47.0,"신선한, 과일, 바나나, 후추, 바닐라","무화과, 메이플 시럽, 오크, 시나몬",스파이시
글렌라씨,블렌디드 위스키,40.0,"스모키, 바닐라, 몰트, 옅은 피트","달콤한, 스파이시, 부드러운, 몰트, 풍부한","은은한, 곡물"
레벨 켄터키 스트레이트 버번 100프루프,버번 위스키,50.0,"견과류, 참나무, 바닐라, 백후추, 버터","쿠키, 화이트 초콜릿, 자두, 견과류, 오렌지","긴 여운, 스파이시"
오켄토션 소비뇽 블랑,싱글몰트 위스키,47.0,"백도, 청사과, 자몽, 자스민","청포도, 아카시아 꿀, 레몬 커드, 바닐라","스파이시, 커스터드, 깔끔한, 사과, 깔끔한, 은은한"
레벨 켄터키 스트레이트 라이,라이 위스키,45.0,"바닐라, 오렌지, 정향, 참나무","초콜릿, 호밀빵, 시나몬, 꽃","부드러운, 풍부한"
100 파이퍼스,블렌디드 위스키,40.0,"부드러운, 오크, 스모키","달콤한, 견과류","꽃, 오크, 바닐라"
와일드 터키 라이,라이 위스키,40.5,"바닐라, 스파이스","호밀, 감귤, 솔잎","긴 여운, 향신료"
1792 스몰 배치,버번 위스키,46.9,"호밀, 스파이스","과일, 버터, 커피","부드러운, 긴 여운"
사제락 라이,라이 위스키,45.0,"바닐라, 스파이스, 클로브","달콤한, 스파이스, 시트러스",부드러운
이글 레어 10년,버번 위스키,45.0,"오렌지, 허브, 꿀, 오크","아몬드, 코코아",긴 여운
아벨라워 14년,싱글몰트 위스키,40.0,"체리, 바닐라, 달콤한, 꿀, 균형 잡힌","스파이시, 캐러멜, 블랙베리, 다채로운, 달콤한","긴 여운, 균형 잡힌, 달콤한"
아벨라워 16년,싱글몰트 위스키,40.0,"건포도, 달콤한, 견과류, 스파이시","플로럴, 스파이시, 달콤한, 자두, 오크, 은은한","꿀, 긴 여운"
딘스톤 12년,싱글몰트 위스키,46.3,"바닐라, 몰트, 생강, 오크","신선한, 과일, 바닐라, 스파이스","부드러운, 긴 여운"
레벨 켄터키 스트레이트 버번,버번 위스키,40.0,"견과류, 참나무, 바닐라, 백후추, 버터","꿀, 건포도, 견과류, 오렌지",스파이시
옐로우 로즈 프리미엄 아메리칸 위스키,아메리칸 위스키,40.0,"레몬 커드, 참나무, 향신료, 흑설탕, 사과","바닐라, 토피넛, 파이","체리 잼, 바나나, 달콤한"
글렌알라키 12년,싱글몰트 위스키,46.0,"건포도, 모카, 버터, 꿀","꿀, 바나나, 버터, 건포도","초콜릿, 셰리"
킬호만 마키어 베이,싱글몰트 위스키,46.0,"복숭아, 레몬, 바닐라, 과일, 피트, 후추, 짭짤한","건포도, 열대 과일, 스모키, 꿀, 버터스카치","셰리, 시트러스, 긴 여운, 피트"
아녹 18년,싱글몰트 위스키,46.0,"초콜릿, 오렌지, 가죽, 레몬, 파인애플","말린 과일, 초콜릿, 오렌지, 바닐라, 캐러멜","달콤한, 부드러운"
아녹 24년,싱글몰트 위스키,46.0,"청사과, 오렌지, 계피, 캐러멜, 가죽, 바닐라","꿀, 밀크 초콜릿, 오렌지, 복숭아, 말린 과일, 짭짤한",균형 잡힌
글렌글라사 리바이벌,싱글몰트 위스키,46.0,"캐러멜, 견과류, 셰리, 과일","달콤한, 과일, 초콜릿","셰리, 캐러멜"
글렌글라사 에볼루션,싱글몰트 위스키,50.0,"바닐라, 오크, 과일","청사과, 보리, 캐러멜, 과일","오크, 과일"
글렌글라사 토파,싱글몰트 위스키,50.0,"스모키, 과일, 후추","피트, 과일, 스모키","피트, 과일"
빅 피트,블렌디드 몰트 위스키,46.0,"몰트, 짭짤한, 달콤한","피트, 달콤한, 스모키","짭짤한, 스모키, 긴 여운"
락 아일랜드,블렌디드 몰트 위스키,46.8,"바다 내음, 신선한, 짭짤한, 바다 내음","꿀, 후추, 감초, 부드러운, 달콤한, 피트, 스모키",긴 여운
스칼리웩,블렌디드 몰트 위스키,46.0,"향신료, 바닐라","스파이시, 잘 익은 과일, 달콤한, 다크 초콜릿","오렌지, 코코아, 과일 케이크, 풍부한"
티모러스 비스티,블렌디드 몰트 위스키,46.8,"달콤한, 플로럴, 몰트, 향신료, 꿀","바닐라, 잘 익은 과일, 달콤한, 스파이시","달콤한, 오크"
에피큐리안,블렌디드 몰트 위스키,46.2,"몰트, 풍부한, 시트러스, 꽃, 허브","설탕, 시트러스, 향신료, 복숭아","허브, 아몬드, 풀잎, 구운 설탕"
아녹 피트하트,싱글몰트 위스키,46.0,"피트, 스모키, 배, 사과, 라임, 감귤","사과, 초콜릿, 바닐라, 레몬, 꽃","균형 잡힌, 피트"
아녹 루안,싱글몰트 위스키,46.0,"바나나, 후추, 참나무, 곡물, 바닐라","꿀, 크래커, 감귤, 계피, 초콜릿","피트, 균형 잡힌"
글렌로티스 12년,싱글몰트 위스키,40.0,"바닐라, 셰리, 초콜릿, 열대 과일","바나나, 레몬, 멜론, 시나몬, 헤이즐넛","스파이시, 달콤한"
스페이번 브라단 오락,싱글몰트 위스키,40.0,"청사과, 레몬, 꽃, 바닐라","바닐라, 레몬, 파인애플","부드러운, 스파이시"
올드 풀트니 허다트,싱글몰트 위스키,46.0,"우드 스모크, 청사과, 꿀, 바닐라, 가죽","배, 캐러멜, 청사과, 짭짤한, 감칠맛","스모키, 피트"
켄터키 젠틀맨 버번,버번 위스키,40.0,"구운 견과류, 캐러멜, 바닐라","오크, 바닐라, 달콤한",부드러운
디 아이리쉬맨 싱글몰트,아이리쉬 위스키,40.0,"스파이시, 달콤한, 바닐라, 시나몬, 정향, 사과, 건초","바닐라, 통후추, 과일, 다채로운, 시리얼, 신선한","몰트, 오크, 다크 초콜릿"
디 아이리쉬맨 12년 싱글몰트,아이리쉬 위스키,43.0,"복숭아, 말린 살구, 열대 과일, 오렌지, 꽃, 바닐라","바닐라, 시리얼, 구운 아몬드, 꿀, 살구, 초콜릿","가벼운, 달콤한, 깔끔한"
디 아이리쉬맨 파운더스 리저브,아이리쉬 위스키,40.0,"강렬한, 스파이시, 블랙 페퍼, 복숭아","스파이시, 다크 초콜릿, 오크","오크, 버터스카치"
올드 풀트니 12년,싱글몰트 위스키,40.0,"청사과, 아몬드, 꿀, 허브, 파인애플, 스모키","꽃, 감귤, 레몬, 바나나, 짭짤한","부드러운, 짭짤한"
라이터즈 티얼즈 코퍼 팟,아이리쉬 위스키,40.0,"사과, 바닐라, 신선한","생강, 과일","우아한, 다크 초콜릿"
라이터즈 티얼즈 더블 오크,아이리쉬 위스키,46.0,"시나몬, 과일 조림","리치, 레몬 껍질, 포도 껍질","스파이시, 다크 초콜릿"
더 리젠더리 실키,아이리쉬 위스키,46.0,"몰트, 신선한, 풋사과, 신선한, 버터, 부드러운, 꿀","부드러운, 오렌지, 다이제스티브 비스킷, 버터스카치, 생강 줄기","부드러운, 우아한"
퍼컬렌 프리미엄 블렌드,아이리쉬 위스키,40.0,"바닐라, 시트러스, 꿀, 스파이스, 아몬드, 오렌지, 오크","크리스피, 그레인, 몰트, 캐러멜, 과일, 달콤한","긴 여운, 오크, 바닐라"
퍼컬렌 10년 싱글 그레인,아이리쉬 위스키,40.0,"달콤한, 바닐라, 시트러스, 감귤 껍질, 꿀, 스파이스, 아몬드, 버터, 오크, 오렌지","달콤한, 과일, 달콤한, 오크","바닐라, 오크, 긴 여운"
퍼컬렌 14년 싱글몰트,아이리쉬 위스키,46.0,"꿀, 바닐라, 몰트, 달콤한, 아몬드, 시나몬, 자두","몰트, 오크, 프루티, 견과류","달콤한, 과일, 풍부한"
퍼컬렌 18년 싱글몰트,아이리쉬 위스키,43.0,"꿀, 바닐라, 달콤한, 몰트, 스파이시, 아몬드, 풍부한, 체리, 자두, 오크","몰트, 바닐라, 과일, 캐러멜, 카카오, 오크, 스파이시, 달콤한","긴 여운, 넛맥, 스파이시"
하페니 오리지날 위스키 블렌드,아이리쉬 위스키,40.0,"자두, 시나몬, 깔끔한, 몰트","진저 케이크, 서양 배, 바닐라, 정향, 오렌지","케이크, 호밀"
피어스 디 오리지날 5년 블렌드,아이리쉬 위스키,43.0,"시트러스, 스모키, 꿀, 과일, 꽃","스피아민트, 초콜릿, 바닐라, 캐러멜","부드러운, 스파이시"
피어스 디스틸러스 초이스 7년 블렌드,아이리쉬 위스키,43.0,"달콤한, 과일 케이크, 스파이시, 시트러스, 말린 과일","오크, 서양 배, 청포도","카카오, 말린 과일, 정향, 커스터드"
피어스 파운더스 초이스 12년 싱글몰트,아이리쉬 위스키,43.0,"백도, 사과, 서양 배, 허브, 나무","레몬, 말린 오렌지, 꿀","생강, 정향, 부드러운"
보모어 12년,싱글몰트 위스키,40.0,"레몬, 꿀","다크 초콜릿, 피트","긴 여운, 향긋한"
보모어 18년,싱글몰트 위스키,43.0,"잘 익은 과일, 스모키, 캐러멜, 토피","과일, 초콜릿, 스모키","긴 여운, 균형 잡힌"
올드 포레스터,버번 위스키,43.0,"오렌지, 빵, 바닐라","캐러멜, 달콤한, 오크",은은한
캐내디안 클럽 12년,캐내디안 위스키,40.0,"오트밀, 당밀","바닐라, 견과류, 캐러멜",긴 여운
켄터키 아울 콘피스케이티드,버번 위스키,48.2,"바나나, 빵, 사과, 스파이시","크래커, 감귤, 견과류, 시나몬, 포도","긴 여운, 복합적인"
켄터키 아울 스트레이트 버번,버번 위스키,63.8,"캐러멜, 오크, 후추","체리, 크래커, 가죽, 생강, 과일, 커피","흑설탕, 복합적인"
패스포트 하이볼,블렌디드 위스키,40.0,"과일, 달콤한, 오렌지, 바닐라, 셰리, 오크","부드러운, 바닐라, 몰트, 나무","달콤한, 깔끔한"
올드 풀트니 15년,싱글몰트 위스키,46.0,"말린 과일, 사과 잼, 감귤, 바닐라, 오크","초콜릿, 견과류, 꿀, 오렌지, 배, 달콤한","스파이시, 짭짤한"
올드 풀트니 18년,싱글몰트 위스키,46.0,"바닐라 크림, 꿀, 향신료, 레몬, 살구","석류, 바닐라, 짭짤한, 자두, 캐러멜, 다크 초콜릿","달콤한, 스파이시"
더 글렌그란트 18년,싱글몰트 위스키,43.0,"꽃, 오크, 스파이스","캐러멜, 건포도, 바닐라","긴 여운, 달콤한"
더 글렌그란트 아보랄리스,싱글몰트 위스키,40.0,"건포도, 오크, 몰트, 레몬, 꽃","버터스카치, 말린 과일, 스파이스, 바닐라","서양 배, 긴 여운"
와일드 터키 켄터키 스피릿 싱글 배럴,버번 위스키,50.5,"바닐라, 오크, 스파이스, 오렌지","아몬드, 꿀, 블랙베리, 가죽, 시나몬","긴 여운, 복합적인"
와일드 터키 롱브랜치,버번 위스키,43.0,"바닐라, 마시멜로, 오크, 스파이스, 오렌지","캐러멜, 서양 배, 후추, 버터, 토피","스모키, 실키, 버터"
와일드 터키 마스터스 킵 1894,버번 위스키,45.0,"견과류, 꿀, 바닐라, 오렌지, 오크, 토피","바닐라, 사과, 오크, 토피","깔끔한, 스파이시"
더 글렌리벳 12년,싱글몰트 위스키,40.0,"바닐라, 꽃, 꿀, 파인애플, 시나몬, 꽃, 프루티","사과, 파인애플, 시트러스",헤이즐넛
오켄토션 쓰리 우드,싱글몰트 위스키,43.0,"오렌지, 자두, 건포도, 흑설탕","과일, 시나몬, 레몬, 헤이즐넛, 버터스카치","오크, 과일"
블랙 보틀,블렌디드 위스키,40.0,"플로럴, 오크, 스파이시, 스모키","프루티, 스모키, 오크, 헤더 꿀","스파이시, 견과류, 후추"
벤로막 10년,싱글몰트 위스키,43.0,"청사과, 토피, 버터","과일, 스모키, 스파이시","과일, 스모키"
벤로막 15년,싱글몰트 위스키,43.0,"피트, 달콤한, 다크 초콜릿","스모키, 스파이시, 셰리",부드러운
베이즐 헤이든,버번 위스키,40.0,"오크, 바닐라, 캐러멜, 말린 과일, 꽃","흑설탕, 후추, 말린 과일, 숯불","스파이시, 말린 과일, 오크"
스페이번 10년,싱글몰트 위스키,40.0,"신선한, 레몬, 꽃","무화과, 토피, 버터, 스파이시","긴 여운, 달콤한"
화이트 헤더 21년,블렌디드 위스키,48.0,"꿀, 헤더, 버터, 피트, 과일","오렌지, 타닌, 바닐라, 다크 초콜릿","달콤한, 스파이시"
아란 배럴 리저브,싱글몰트 위스키,43.0,"사과, 배","과일, 바닐라, 시나몬",깔끔한
아란 쿼터 캐스크,싱글몰트 위스키,56.2,"사과, 파인애플","시트러스, 시나몬, 바닐라","꿀, 바닐라, 코코넛"
아란 아마로네 캐스크 피니시,싱글몰트 위스키,50.0,"체리, 초콜릿","배, 크랜베리, 꿀",달콤한
암룻 퓨전,싱글몰트 위스키,50.0,"몰트, 과일, 시트러스, 향신료, 달콤한, 옅은 피트","오크, 옅은 피트, 커피, 다크 초콜릿, 과일, 풍부한","마멀레이드, 달콤한, 긴 여운, 향신료"
조니 드럼 블랙 라벨,버번 위스키,43.0,"꽃, 민트, 꿀","캐러멜, 오크",스파이시
람베이 스몰배치 블렌드,아이리쉬 위스키,40.0,"꽃, 시트러스, 스파이스","아몬드, 몰트, 꽃","스파이시, 달콤한"
람베이 싱글몰트,아이리쉬 위스키,40.0,"과일, 꽃, 몰트","코코넛, 베리, 몰트","긴 여운, 달콤한"
암룻 인디언,싱글몰트 위스키,46.0,"스파이시, 균형 잡힌, 쌉쌀한, 달콤한, 꿀, 토피넛","몰트, 달콤한, 사탕수수, 감초, 당밀","달콤한, 토피넛, 부드러운"
암룻 인디언 CS,싱글몰트 위스키,61.8,"비스킷, 커피, 설탕","달콤한, 쌉쌀한, 보리, 시트러스, 버터, 오일리한, 진한","우아한, 흑설탕, 코코아"
암룻 피티드 인디언,싱글몰트 위스키,46.0,"피트, 가죽, 스모키, 시트러스","사탕수수, 당밀, 피트, 스파이시","바닐라, 깔끔한, 피트, 진한"
암룻 피티드 인디언 CS,싱글몰트 위스키,62.8,"스모키, 보리, 버터, 짭짤한, 후추","보리, 오크","피트, 감초, 사탕수수, 당밀"
에즈라 브룩스 켄터키 스트레이트 버번,버번 위스키,45.0,"캐러멜, 바닐라","초콜릿, 시나몬, 스파이스","부드러운, 따뜻한"
에즈라 브룩스 스트레이트 라이 위스키,라이 위스키,45.0,"초콜릿, 바닐라, 스파이스","달콤한, 오크",스파이시
글렌 스코샤 캠벨타운 하버,싱글몰트 위스키,40.0,"토피, 헤더 꽃, 짭짤한, 바다 내음","사과 푸딩, 플로럴, 바다 내음, 풀","달콤한, 스모키"
글렌 스코샤 더블 캐스크,싱글몰트 위스키,46.0,"캐러멜, 달콤한, 토피, 사과, 복숭아","달콤한, 스파이시, 민트","깔끔한, 스파이시, 피트, 스모키, 긴 여운"
글렌 스코샤 15년,싱글몰트 위스키,46.0,"시트러스, 진저 비스킷, 살구, 과일","자두, 캐러멜, 오크, 복합적인",스파이스
글렌 스코샤 18년,싱글몰트 위스키,46.0,"짭짤한, 크리스피, 플로럴, 꿀, 솔티드 캐러멜","달콤한, 토피, 진한, 살구, 파인애플, 자두","긴 여운, 스파이시"
글렌 터너 헤리티지 더블 캐스크,싱글몰트 위스키,40.0,"바닐라, 건포도, 땅콩","열대 과일, 향신료, 포트 와인","산뜻한, 스파이시"
로얄살루트 21년 에스텐시아 폴로,블렌디드 위스키,40.0,"시나몬, 다크 초콜릿, 과일","라즈베리, 블루베리, 자두 잼","긴 여운, 달콤한"
벤리악 12년,싱글몰트 위스키,46.0,"메이플, 꿀, 코코아, 베리","체리, 구운 오렌지, 헤이즐넛, 건포도","스파이시, 모카"
벤리악 스모키 12년,싱글몰트 위스키,46.0,"바닐라, 스모키, 오렌지, 구운 아몬드","다크 초콜릿, 과일, 코코아, 갈색 설탕","스모키, 오렌지"
윌렛 라이,라이 위스키,52.1,"체리, 시나몬","체리, 바닐라, 스파이스",긴 여운
윌렛 팟 스틸 리저브,버번 위스키,47.0,"바닐라, 레몬","캐러멜, 바닐라, 스파이스","시나몬, 스파이스"
잭 다니엘스,아메리칸 위스키,40.0,"바닐라, 달콤한","달콤한, 오크, 바나나",부드러운
비스포큰 버번위스키,버번 위스키,47.0,"땅콩, 후추, 바닐라","구운 아몬드, 캐러멜, 바닐라","스파이시, 달콤한"
울프번 노스랜드,싱글몰트 위스키,46.0,"시트러스, 바다 내음, 시리얼","견과류, 포도, 꿀","플로럴, 말린 과일, 향신료"
울프번 랭스킵,싱글몰트 위스키,58.0,"말린 사과, 오크, 과일, 케이크","메이플 시럽, 다크 초콜릿, 아몬드, 건포도, 달콤한","바닐라, 캐러멜, 스파이스, 따뜻한"
에즈라 99,버번 위스키,49.5,"캐러멜, 바닐라","캐러멜, 초콜릿, 바닐라, 스파이스",부드러운
마이너 케이스 라이,라이 위스키,45.0,"달콤한, 셰리","버터, 달콤한, 과일",부드러운
옐로우스톤 셀렉트,버번 위스키,46.5,"체리, 스파이스","캐러멜, 스모키",달콤한
라벨 5 하이볼,블렌디드 위스키,40.0,"피트, 구운 빵, 과일, 섬세한","균형 잡힌, 과일, 바닐라, 스모키","우드, 스모키, 긴 여운, 부드러운"
짐빔 하이볼,버번 위스키,40.0,"부드러운, 달콤한","바닐라, 캐러멜, 땅콩, 과일","오크, 은은한"
글렌도워 블렌디드 몰트,블렌디드 몰트 위스키,40.0,"감귤, 부드러운, 달콤한","말린 과일, 달콤한, 사탕, 몰트","풍부한, 긴 여운"
