name,Kind,Alcohol,Aroma,Taste,Finish
시데랄,레드 와인,14.5,"붉은 과일, 블랙커런트, 삼나무","신선한, 체리, 카시스, 자두, 오크, 바닐라, 타닌","은은한, 초콜릿, 흙내음, 가죽"
토마시 아마로네 델라 발폴리첼라 클라시코,레드 와인,15.0,"오크, 초콜릿, 바닐라, 커피, 담배","다크 초콜릿, 자두, 무화과, 건포도, 캐러멜","초콜릿, 후추"
핀카스 샤르도네,화이트 와인,13.5,"배, 사과 꽃, 아카시아","배, 사과, 구운 빵","꿀, 계피"
깜빼 생 마리 피노 누아,레드 와인,13.0,"블랙베리, 가죽, 스모키","딸기, 체리, 라즈베리, 검붉은 과일","과일, 바닐라, 오크"
깜빼 생 마리 샤르도네,화이트 와인,13.5,"꽃, 바닐라, 오크","감초, 꿀, 배, 버터, 사과, 시트러스, 감귤",오크
룰루 르 프랑세 로제,로제 와인,11.5,"메론, 오렌지, 귤, 꽃","신선한, 딸기, 체리, 크랜베리, 배","붉은 과일, 꽃"
룰루 르 프랑세 화이트,화이트 와인,11.5,"시트러스, 감귤, 열대 과일","신선한, 복숭아, 청사과","시트러스, 감귤, 꽃"
바바 로제타 크리스마스,디저트 와인,5.5,"야생 장미, 딸기","딸기, 체리, 라즈베리, 꿀","긴 여운, 야생 장미, 히비스커스"
한스오차드 뱅블랑쇼,화이트 와인,11.0,"풋사과, 레몬","은은한, 달콤한, 사과 꽃","깔끔한, 사과"
무똥 까데 루즈,레드 와인,14.0,"레드베리, 블랙커런트","블랙베리, 자두","부드러운, 긴 여운"
무똥 까데 블랑,화이트 와인,13.5,"꽃, 시트러스, 감귤","레몬, 복숭아, 살구","망고, 오렌지"
무똥 까데 소비뇽 블랑,화이트 와인,13.0,"시트러스, 감귤, 자몽","복숭아, 사과, 파인애플","구아바, 허브, 꽃"
무똥 까데 리저브 소테른,화이트 와인,12.5,"살구, 복숭아, 배","꿀, 미네랄리티, 복숭아","오렌지, 레몬, 바게트"
무똥 까데 리저브 생떼밀리옹,레드 와인,13.0,"오크, 바닐라, 시나몬","블랙베리, 자두, 블랙커런트","체리, 딸기, 라즈베리"
루손 에이트 메세스,레드 와인,14.5,"흙내음, 가죽, 체리, 감초, 멘톨","바닐라, 자두, 블랙베리, 초콜릿","긴 여운, 오크, 가죽"
모나스테레오 크리안자,레드 와인,13.0,"블루베리, 라즈베리, 자두, 정향","블랙베리, 초콜릿, 바닐라","부드러운, 스모키, 오크"
그랑 파시오네,레드 와인,14.0,"체리, 딸기, 복숭아","자두, 블루베리, 오크, 바닐라","긴 여운, 오크, 블랙베리"
파우스티노 1세 그랑 리제르바,레드 와인,13.5,"체리, 블랙커런트, 말린 과일, 삼나무, 커피","블랙베리, 코코넛, 바닐라, 초콜릿, 자두, 무화과, 건포도, 버터","오크, 회향, 허브, 감초"
앙시앙 땅 그랑 리저브,레드 와인,13.5,"과일, 오크, 바이올렛, 삼나무","체리, 블루베리, 아몬드, 건포도, 잼","긴 여운, 오크, 블랙베리"
몽그라스 에스테이트 까베르네 소비뇽,레드 와인,13.5,"자두, 자두, 오크, 가죽, 코코아","카시스, 체리, 초콜릿, 블랙베리","커피, 시나몬"
몽그라스 아우라 까베르네 소비뇽,레드 와인,13.0,"오크, 자두, 카시스","초콜릿, 가죽, 블랙베리, 블루베리, 건포도","오크, 타닌"
코디치 로쏘 스위트,레드 와인,11.5,"풍부한, 과일, 라즈베리, 블랙베리","달콤한, 블루베리","감미로운, 바닐라"
돈 루치아노 브뤼,스파클링 와인,11.0,"상큼한, 신선한, 과일","부드러운, 사과, 라임, 레몬, 탄산감",산뜻한
스테마리 네로 다볼라,레드 와인,13.0,"체리, 딸기, 자두","크랜베리, 건포도, 시나몬","바닐라, 오크"
파논 토카이 아수 5 푸토뇨스,디저트 와인,10.0,"꿀, 꽃, 라임, 오크, 견과류","배, 살구, 오렌지, 사과, 멜론","달콤한, 부드러운, 긴 여운"
까시예로 델 디아블로 까베르네 소비뇽,레드 와인,13.5,"블랙커런트, 체리, 토스트, 커피","체리, 자두, 달콤한, 타닌","부드러운, 긴 여운"
에레타트 엘 페드루엘 까바 브뤼,스파클링 와인,11.0,"멜론, 복숭아","사과, 배, 시트러스, 감귤, 버터, 요거트",바닐라
댄싱 플레임 메를로,레드와인,13.0,"체리, 딸기, 자두","체리, 카시스","오크, 바닐라"
댄싱 플레임 샤르도네,화이트 와인,13.0,"레몬, 파인애플","달콤한, 열대 과일, 꿀","부드러운, 레몬"
라 크라사드 블랙 까베르네 시라,레드 와인,13.5,"체리, 블랙커런트, 말린 과일, 삼나무","블랙커런트, 블랙베리, 체리","오크, 바닐라"
얄룸바 옥스포드 랜딩 샤르도네,화이트 와인,13.5,"복숭아, 감귤, 열대 과일, 계피, 누가","복숭아, 멜론, 감귤","깔끔한, 산뜻한"
얄룸바 옥스포드 랜딩 쉬라즈,레드 와인,13.5,"블랙베리, 후추, 가죽, 바닐라","초콜릿, 블랙커런트, 자두, 잼, 커피, 사과","스모키, 코코아, 오크, 바닐라, 민트"
비냐 마이포 바이 버라이어탈 까베르네 메를로,레드 와인,12.5,"블루베리, 라즈베리, 자두","자두, 초콜릿, 체리",오크
닥터 린드만 프리미어 셀렉션 쉬라즈 까베르네 소비뇽,레드 와인,13.5,"체리, 가죽, 코코아","블루베리, 블랙베리, 자두, 체리","시나몬, 오크, 후추, 감초"
닥터 린드만 프리미어 셀렉션 샤르도네,화이트 와인,12.5,"노란 사과, 오크","꿀, 파인애플, 복숭아, 살구","버터, 바닐라"
비냐 마이포 바이버라이탈 소비뇽 블랑 샤르도네,화이트 와인,13.0,"복숭아, 사과, 오렌지","자몽, 레몬, 라임, 청사과, 배",열대 과일
산타 캐롤리나 프레미오 레드,레드 와인,12.5,"블루베리, 라즈베리, 자두","가벼운, 달콤한, 캐러멜, 잼, 자두","신선한, 과일"
카르멘 인시그네 까베르네 소비뇽,레드 와인,13.5,"체리, 산딸기, 자두","자두, 라즈베리, 민트, 체다 치즈","긴 여운, 과일"
반피 티아라 플래티넘 모스카토,스파클링 와인,7.0,"파인애플, 야생화","달콤한, 꿀, 과일, 사과, 시트러스, 감귤",깔끔한
옐로우테일 쉬라즈,레드 와인,13.5,"자두, 오크, 코코아","체리, 시나몬, 라즈베리, 감초","오크, 바닐라"
옐로우테일 버블스 로제,스파클링 와인,11.5,"딸기, 체리, 레몬","딸기, 배, 체리, 라즈베리, 꿀","시트러스, 감귤, 라임"
카르멘 톨텐 샤르도네,화이트 와인,14.0,"시트러스, 감귤, 라임","배, 복숭아, 복숭아, 청사과, 오렌지 껍질","오크, 헤이즐넛"
젠틀 카우,레드 와인,14.0,"붉은 과일, 체리, 블랙베리","부드러운, 타닌, 자두, 초콜릿","은은한, 토스트, 바닐라, 오크"
젠틀 피그,레드 와인,14.0,"딸기, 체리, 블랙 체리","라즈베리, 자두, 타닌, 바나나, 용과","바닐라, 토스트"
"럭스, 골드 브뤼 NV",스파클링 와인,11.5,"시트러스, 감귤, 레몬","사과, 플로럴","산뜻한, 신선한"
"파시스, 불독",레드 와인,12.8,블랙베리,"블루베리, 블랙베리, 자두, 체리, 딸기","감초, 계피, 시가"
"파시스, 불독 화이트",화이트 와인,12.0,"레몬, 메론, 허니듀, 복숭아","청사과, 배, 시트러스, 감귤","경쾌한, 열대 과일"
"실버 고스트, ‘스페셜’ 까베르네 소비뇽",레드 와인,13.0,"블루베리, 라즈베리, 자두","묵직한, 밀크 초콜릿, 커피","바닐라, 오크, 스모키, 다크 베리"
"실버 고스트, ‘스페셜’ 샤르도네",화이트 와인,13.0,"상큼한, 신선한, 과일","꿀, 살구, 과일","깔끔한, 사과"
"투썩 점퍼, ‘카우’ 말벡",레드 와인,13.0,"블랙베리, 가죽, 스모키","자두, 초콜릿, 체리","스모키, 오크, 바닐라"
"투썩 점퍼, '사슴' 리슬링",화이트 와인,10.5,"레몬, 멜론, 허니듀, 복숭아, 오렌지","청사과, 배, 살구, 멜론, 자스민, 꿀","신선한, 깔끔한"
"투썩 점퍼, '펭귄' 까베르네 소비뇽",레드 와인,13.5,"블루베리, 라즈베리, 자두","블랙베리, 코코넛, 바닐라, 초콜릿, 자두, 무화과, 건포도, 버터","오크, 바닐라, 초콜릿"
"투썩 점퍼, '와일드 보어' 피노 누아",레드 와인,12.8,"꽃, 블랙베리, 라즈베리, 딸기, 삼나무","검붉은 과일, 잼, 자두","오크, 바닐라, 과일"
"투썩 점퍼, '울프' 피노 그리지오",화이트 와인,12.0,"라임, 자몽","청사과, 배, 레몬, 복숭아, 허브, 미네랄리티","깔끔한, 사과"
"빌라 욜란다, 모스카토 다스티 ‘블랙’",화이트 와인,7.5,"꽃, 복숭아","달콤한, 청량한, 탄산감, 살구, 꿀, 머스캣","싱그러운, 과일"
마르케스 데 레케나 크리안자,레드 와인,13.0,"딸기, 체리, 붉은 과일","자두, 블랙베리, 토마토","오크, 바닐라, 가죽, 담배"
엘레베 카리냥,레드 와인,12.5,"풍부한, 딸기, 라즈베리","부드러운, 블루베리, 체리","긴 여운, 은은한, 바닐라"
떼루아 앤 비뇨블 그로망상 모엘르,화이트 와인,11.5,"꽃, 살구, 모과","부드러운, 풍부한, 망고, 감귤, 복숭아","상쾌한, 레몬"
떼루아 앤 비뇨블 메를로 시라,레드 와인,13.0,"스파이시, 아니스, 체리","상큼한, 자두, 붉은 과일, 초콜릿, 블랙베리, 블랙커런트","바닐라, 제비꽃, 가죽"
타파스 가르나차 레드,레드 와인,13.5,"야생 체리, 붉은 과일","미네랄리티, 향신료, 건포도, 체리, 딸기","바닐라, 후추"
타파스 까베르네 소비뇽,레드 와인,13.5,"피망, 검은 과일, 말린 과일","베리류, 블루베리, 블랙커런트, 미네랄리티, 건포도, 타닌","후추, 아몬드, 흙내음, 스모키"
타파스 템프라니요,레드 와인,14.0,"검은 과일, 블루베리, 딸기","자두, 블랙베리, 잼, 초콜릿, 체리, 수박","오크, 바닐라, 담배, 캐러멜"
제라르 베르트랑 시지엠 성스 루즈,레드 와인,13.5,"붉은 과일, 딸기, 라즈베리","풍부한, 과일, 체리, 자두, 블랙커런트","오크, 바닐라, 초콜릿"
제프 까렐 비스트롤로지 루즈,레드 와인,13.5,"블랙베리, 레드베리, 가죽, 스파이스","신선한, 부드러운, 과일, 체리, 타닌","오크, 코코넛, 감초, 바닐라, 우드"
두르뜨 뉘메로 엥 보르도 루즈,레드 와인,13.5,"딸기, 체리, 붉은 과일, 가죽","자두, 블루베리, 블랙커런트, 오크, 바닐라","스모키, 생강, 버섯"
스털링 빈트너스 콜렉션 까베르네 소비뇽,레드 와인,13.5,"크랜베리, 라즈베리, 딸기, 석류","체리, 블랙베리, 블랙체리, 블랙커런트","육두구, 모카, 오크, 바닐라, 에스프레소, 다크 초콜릿"
스털링 빈트너스 콜렉션 샤르도네,화이트 와인,13.5,"배, 사과, 시트러스, 감귤, 레몬","신선한, 파인애플, 오렌지 꽃, 구아바, 망고","오크, 바닐라, 리치"
퍼시픽 그로브 배럴 퍼먼티드 샤르도네,화이트 와인,13.0,"열대 과일, 망고, 파인애플, 파파야","부드러운, 사과, 배, 복숭아, 견과류, 버터","캐러멜, 청사과, 오크, 메론"
두르뜨 뉘메로 엥 보르도 블랑,화이트 와인,12.0,"꽃, 레몬, 자몽, 구스베리","청사과, 시트러스, 감귤, 미네랄리티","오렌지, 패션프루트, 복숭아, 흰 꽃"
타파스 베르데호,화이트 와인,12.5,"시트러스, 감귤, 자몽, 레몬, 라임","청사과, 아몬드, 파인애플, 구아바, 미네랄리티","복숭아, 멜론, 꿀"
발비 소프라니 아스티,스파클링 와인,7.0,"복숭아, 살구, 레몬, 아카시아꽃","탄산감, 복숭아 통조림, 배, 멜론","리치, 망고, 파인애플"
벨스타 프로세코 브뤼,스파클링 와인,11.0,"사과, 복숭아, 살구, 시트러스, 감귤","배, 청사과, 멜론, 오렌지, 미네랄리티","자몽, 레몬, 라임, 귤, 꿀"
퀘르치올리 람브루스코 레지아노 드라이,스파클링 와인,11.5,"딸기, 라즈베리, 체리","크랜베리, 블랙베리, 블루베리, 발사믹, 자두, 잼","블랙 체리, 카시스, 바이올렛"
퀘르치올리 람브루스코 레지아노 스위트,스파클링 와인,8.5,"붉은 과일, 딸기, 라즈베리","체리, 크랜베리, 블랙베리, 블랙커런트, 자두, 미네랄리티","자두, 흙내음, 발사믹, 스모키"
두게싸 리아 갈라 로사,레드 와인,5.5,"딸기, 라즈베리","체리, 크랜베리, 자두, 잼","바닐라, 꿀, 라임"
루이 페드리에 브뤼,스파클링 와인,11.0,"사과, 살구, 복숭아, 멜론","청사과, 배, 시트러스, 감귤, 미네랄리티","레몬, 라임, 자몽, 꿀"
골든 버블 모스카토,스파클링 와인,6.5,"키위, 레몬, 복숭아, 등나무 꽃","달콤한, 청사과, 파인애플","신선한, 열대 과일"
발비 소프라니 모스카토 다스티,스파클링 와인,5.5,"복숭아, 살구, 레몬, 아카시아꽃","달콤한, 청사과, 배, 꿀, 리치","신선한, 오렌지, 바닐라"
타파스 모스카토,스파클링 와인,5.0,"리치, 꽃, 바나나, 복숭아, 아카시아","청포도, 꿀, 멜론, 열대 과일","사과, 배, 복숭아"
타파스 가르나차 로제,레드 와인,14.0,"체리, 딸기, 효모, 라즈베리","체리 시럽, 딸기 아이스크림, 딸기, 복숭아, 크랜베리","사과, 배, 자몽"
바바 로제타,스파클링 와인,5.5,"야생 장미, 딸기, 크랜베리","달콤한, 딸기, 체리, 라즈베리, 꿀","긴 여운, 야생 장미, 히비스커스"
미오네토 프로세코 로제,스파클링 와인,11.0,"베리류, 시트러스, 감귤","딸기, 체리, 복숭아, 배, 꿀, 청사과, 살구","라즈베리, 산딸기, 자몽, 레몬"
제라르 베르트랑 시지엠 성스 블랑,화이트 와인,12.0,"월계수, 아카시아꽃, 회양목, 열대 과일","시트러스, 감귤, 사과, 복숭아, 멜론","부드러운, 신선한, 과일, 레몬, 자몽, 라임"
1865 까베르네 소비뇽,레드 와인,14.5,"블랙베리, 라즈베리, 배, 후추, 토스트, 흙내음","체리, 자두, 카시스, 초콜릿, 잼, 모카","오크, 스모키, 가죽, 담배, 초콜릿, 바닐라"
19 크라임스 레드 블렌드,레드 와인,13.5,"블랙베리, 오크, 담배","바닐라, 초콜릿, 캐러멜, 버터, 부드러운","바닐라, 다크 초콜릿"
19 크라임스 하드 샤르도네,화이트 와인,16.0,"꿀, 버터스카치, 오크, 복숭아, 사과, 멜론, 배","오일리, 허니듀, 청사과, 살구, 바나나","긴 여운, 오크, 버터, 바닐라"
19 크라임스 소비뇽 블록,화이트 와인,12.0,"패션프루트, 청포도, 꿀, 구아바, 구스베리","신선한, 산미, 배, 복숭아, 멜론, 망고, 파인애플","산뜻한, 살구, 청사과, 오크"
19 크라임스 쉬라즈,레드 와인,14.5,"바닐라, 삼나무, 코코넛, 넛맥, 딜","바닐라, 체리, 라즈베리, 캐러멜, 버터, 자두","다크 초콜릿, 커피, 담배"
가야 프로미스,레드 와인,14.0,"검붉은 과일, 블루베리, 브램블, 흙내음, 가죽","블랙베리, 자두, 블랙커런트, 블랙체리, 카시스, 캐러멜, 미네랄리티, 코코아","오크, 바닐라, 담배, 삼나무, 커피, 초콜릿"
군트럼 리슬링,화이트 와인,9.5,"사과, 청사과, 시트러스, 감귤","열대 과일, 멜론, 파인애플, 꿀, 살구, 미네랄리티","복숭아, 레몬, 라임, 자몽"
그라함 엑스트라 드라이 화이트 포트,포트 와인,19.0,"레몬, 자몽, 캐모마일, 아카시아, 허브","잼, 파인애플 캔디, 복숭아, 청사과","오렌지 껍질, 배, 살구, 꿀"
그라함 파인 루비 포트,포트 와인,19.0,"블랙베리, 블랙체리","자두, 블랙커런트, 초콜릿, 캐러멜","바닐라, 오크, 다크 초콜릿"
그리기치 힐스 까베르네 소비뇽,레드 와인,14.2,"가죽, 흙내음, 코코아, 스모키","블랙베리, 자두, 블랙커런트, 블랙체리, 카시스, 캐러멜, 미네랄리티, 코코아","오크, 바닐라, 담배, 삼나무, 커피, 초콜릿"
카사 로호 알렉산더 VS 더 햄 팩토리,레드 와인,14.5,"가죽, 흙내음, 코코아, 스모키","블랙베리, 코코넛, 바닐라, 자두, 건포도, 발사믹","오크, 바닐라, 담배, 삼나무, 커피, 초콜릿"
"에밀리아나, 코얌",레드 와인,14.6,"가죽, 흙내음, 코코아, 스모키","블랙베리, 블랙커런트, 라즈베리, 블랙체리, 잼, 카시스, 브램블","후추, 바이올렛, 로즈마리, 오크, 바닐라, 담배, 버섯, 흙내음, 삼나무, 커피, 초콜릿"
